type,param,property,category,val,prob
Inductive,180.6,11,headphones,0.11029117153065576,0.0009999999999999996
Inductive,129,11,headphones,0.21627524691388625,0.0009999999999999996
Inductive,25.8,11,headphones,0.5301576711271399,0.0009999999999999996
Inductive,258,11,headphones,0,0.0009999999999999996
Inductive,2.58,11,headphones,0.6191246732973567,0.0009999999999999996
price_prior,mu,NA,headphones,4.642887073335311,0.0009999999999999996
price_prior,sigma,NA,headphones,0.9522996407230269,0.0009999999999999996
S1,1850,11,laptop,0.5884126052458533,0.0009999999999999996
S1,900,11,laptop,0.46733967194817727,0.0009999999999999996
S1,350,11,laptop,0.30434209026460907,0.0009999999999999996
S1,600,11,laptop,0.39245844652245854,0.0009999999999999996
S1,1250,11,laptop,0.5370191093345669,0.0009999999999999996
Inductive,1295,11,laptop,0.11693993547351439,0.0009999999999999996
Inductive,1850,11,laptop,0.02336593705668359,0.0009999999999999996
Inductive,185,11,laptop,0.5225512240760536,0.0009999999999999996
Inductive,18.5,11,laptop,0.5969068839937908,0.0009999999999999996
Inductive,925,11,laptop,0.22123113581111514,0.0009999999999999996
price_prior,mu,NA,laptop,6.865213192795874,0.0009999999999999996
price_prior,sigma,NA,laptop,0.6794755953552558,0.0009999999999999996
S1,57,11,sweater,0.4489527760874285,0.0009999999999999996
S1,87,11,sweater,0.539841803163863,0.0009999999999999996
S1,36,11,sweater,0.36083780222428147,0.0009999999999999996
S1,18,11,sweater,0.26318956107711894,0.0009999999999999996
S1,150,11,sweater,0.6068143822266456,0.0009999999999999996
Inductive,119.7,11,sweater,0.09014044735133159,0.0009999999999999996
Inductive,17.1,11,sweater,0.5233813410461859,0.0009999999999999996
Inductive,1.71,11,sweater,0.6192962560509814,0.0009999999999999996
Inductive,85.5,11,sweater,0.18918084478490665,0.0009999999999999996
Inductive,171,11,sweater,0,0.0009999999999999996
price_prior,mu,NA,sweater,4.137721085009078,0.0009999999999999996
price_prior,sigma,NA,sweater,0.875681299428634,0.0009999999999999996
global_param,speakerOptimality,NA,NA,0.7680186969037986,0.0009999999999999996
global_param,sigbin,NA,NA,0.012559717886298314,0.0009999999999999996
S1,188,11,coffee maker,0.592814091488877,0.0009999999999999996
S1,84,11,coffee maker,0.45830672823926194,0.0009999999999999996
S1,124,11,coffee maker,0.5374731535019432,0.0009999999999999996
S1,52,11,coffee maker,0.3684377287118887,0.0009999999999999996
S1,24,11,coffee maker,0.2632803698418278,0.0009999999999999996
Inductive,20,11,coffee maker,0.5286555971377385,0.0009999999999999996
Inductive,2,11,coffee maker,0.610259146249287,0.0009999999999999996
Inductive,140,11,coffee maker,0.1174689801226467,0.0009999999999999996
Inductive,100,11,coffee maker,0.22463290508819053,0.0009999999999999996
Inductive,200,11,coffee maker,0.01048551996187694,0.0009999999999999996
price_prior,mu,NA,coffee maker,4.512517947312368,0.0009999999999999996
price_prior,sigma,NA,coffee maker,0.8713044925017432,0.0009999999999999996
S1,100,11,watch,0.19557260070041824,0.0009999999999999996
S1,2000,11,watch,0.6485442272694464,0.0009999999999999996
S1,900,11,watch,0.5571027216706231,0.0009999999999999996
S1,450,11,watch,0.41811053475947696,0.0009999999999999996
S1,250,11,watch,0.30061367636284825,0.0009999999999999996
Inductive,240,11,watch,0.5421025277284023,0.0009999999999999996
Inductive,1200,11,watch,0.17760297983485362,0.0009999999999999996
Inductive,1680,11,watch,0.07926539342752154,0.0009999999999999996
Inductive,2400,11,watch,0,0.0009999999999999996
Inductive,24,11,watch,0.6648307020170376,0.0009999999999999996
price_prior,mu,NA,watch,6.186255757546638,0.0009999999999999996
price_prior,sigma,NA,watch,1.268443792832684,0.0009999999999999996
S1,144,11,headphones,0.5380079873779207,0.0009999999999999996
S1,234,11,headphones,0.5996618065657823,0.0009999999999999996
S1,24,11,headphones,0.2485325042831542,0.0009999999999999996
S1,96,11,headphones,0.45276637779800594,0.0009999999999999996
S1,60,11,headphones,0.36029031426715297,0.0009999999999999996
Inductive,180.6,11,headphones,0.11029117153065576,0.0009999999999999996
Inductive,129,11,headphones,0.21627524691388625,0.0009999999999999996
Inductive,25.8,11,headphones,0.5301576711271399,0.0009999999999999996
Inductive,258,11,headphones,0,0.0009999999999999996
Inductive,2.58,11,headphones,0.6191246732973567,0.0009999999999999996
price_prior,mu,NA,headphones,4.642887073335311,0.0009999999999999996
price_prior,sigma,NA,headphones,0.9522996407230269,0.0009999999999999996
S1,1850,11,laptop,0.5884126052458533,0.0009999999999999996
S1,900,11,laptop,0.46733967194817727,0.0009999999999999996
S1,350,11,laptop,0.30434209026460907,0.0009999999999999996
S1,600,11,laptop,0.39245844652245854,0.0009999999999999996
S1,1250,11,laptop,0.5370191093345669,0.0009999999999999996
Inductive,1295,11,laptop,0.11693993547351439,0.0009999999999999996
Inductive,1850,11,laptop,0.02336593705668359,0.0009999999999999996
Inductive,185,11,laptop,0.5225512240760536,0.0009999999999999996
Inductive,18.5,11,laptop,0.5969068839937908,0.0009999999999999996
Inductive,925,11,laptop,0.22123113581111514,0.0009999999999999996
price_prior,mu,NA,laptop,6.865213192795874,0.0009999999999999996
price_prior,sigma,NA,laptop,0.6794755953552558,0.0009999999999999996
S1,57,11,sweater,0.44822714406038183,0.0009999999999999996
S1,87,11,sweater,0.539112989629132,0.0009999999999999996
S1,36,11,sweater,0.360161504627615,0.0009999999999999996
S1,18,11,sweater,0.2626210815531995,0.0009999999999999996
S1,150,11,sweater,0.6061142475518222,0.0009999999999999996
Inductive,119.7,11,sweater,0.09290170235674342,0.0009999999999999996
Inductive,17.1,11,sweater,0.5252712455287164,0.0009999999999999996
Inductive,1.71,11,sweater,0.6207471089320341,0.0009999999999999996
Inductive,85.5,11,sweater,0.19304885799787172,0.0009999999999999996
Inductive,171,11,sweater,0,0.0009999999999999996
price_prior,mu,NA,sweater,4.137721085009078,0.0009999999999999996
price_prior,sigma,NA,sweater,0.9039612140558102,0.0009999999999999996
global_param,speakerOptimality,NA,NA,0.7680186969037986,0.0020000000000000013
global_param,sigbin,NA,NA,0.012559717886298314,0.0020000000000000013
S1,188,11,coffee maker,0.592814091488877,0.0020000000000000013
S1,84,11,coffee maker,0.45830672823926194,0.0020000000000000013
S1,124,11,coffee maker,0.5374731535019432,0.0020000000000000013
S1,52,11,coffee maker,0.3684377287118887,0.0020000000000000013
S1,24,11,coffee maker,0.2632803698418278,0.0020000000000000013
Inductive,20,11,coffee maker,0.5286555971377385,0.0020000000000000013
Inductive,2,11,coffee maker,0.610259146249287,0.0020000000000000013
Inductive,140,11,coffee maker,0.1174689801226467,0.0020000000000000013
Inductive,100,11,coffee maker,0.22463290508819053,0.0020000000000000013
Inductive,200,11,coffee maker,0.01048551996187694,0.0020000000000000013
price_prior,mu,NA,coffee maker,4.512517947312368,0.0020000000000000013
price_prior,sigma,NA,coffee maker,0.8713044925017432,0.0020000000000000013
S1,100,11,watch,0.19557260070041824,0.0020000000000000013
S1,2000,11,watch,0.6485442272694464,0.0020000000000000013
S1,900,11,watch,0.5571027216706231,0.0020000000000000013
S1,450,11,watch,0.41811053475947696,0.0020000000000000013
S1,250,11,watch,0.30061367636284825,0.0020000000000000013
Inductive,240,11,watch,0.5421025277284023,0.0020000000000000013
Inductive,1200,11,watch,0.17760297983485362,0.0020000000000000013
Inductive,1680,11,watch,0.07926539342752154,0.0020000000000000013
Inductive,2400,11,watch,0,0.0020000000000000013
Inductive,24,11,watch,0.6648307020170376,0.0020000000000000013
price_prior,mu,NA,watch,6.186255757546638,0.0020000000000000013
price_prior,sigma,NA,watch,1.268443792832684,0.0020000000000000013
S1,144,11,headphones,0.5380079873779207,0.0020000000000000013
S1,234,11,headphones,0.5996618065657823,0.0020000000000000013
S1,24,11,headphones,0.2485325042831542,0.0020000000000000013
S1,96,11,headphones,0.45276637779800594,0.0020000000000000013
S1,60,11,headphones,0.36029031426715297,0.0020000000000000013
Inductive,180.6,11,headphones,0.11029117153065576,0.0020000000000000013
Inductive,129,11,headphones,0.21627524691388625,0.0020000000000000013
Inductive,25.8,11,headphones,0.5301576711271399,0.0020000000000000013
Inductive,258,11,headphones,0,0.0020000000000000013
Inductive,2.58,11,headphones,0.6191246732973567,0.0020000000000000013
price_prior,mu,NA,headphones,4.642887073335311,0.0020000000000000013
price_prior,sigma,NA,headphones,0.9522996407230269,0.0020000000000000013
S1,1850,11,laptop,0.5884126052458533,0.0020000000000000013
S1,900,11,laptop,0.46733967194817727,0.0020000000000000013
S1,350,11,laptop,0.30434209026460907,0.0020000000000000013
S1,600,11,laptop,0.39245844652245854,0.0020000000000000013
S1,1250,11,laptop,0.5370191093345669,0.0020000000000000013
Inductive,1295,11,laptop,0.11693993547351439,0.0020000000000000013
Inductive,1850,11,laptop,0.02336593705668359,0.0020000000000000013
Inductive,185,11,laptop,0.5225512240760536,0.0020000000000000013
Inductive,18.5,11,laptop,0.5969068839937908,0.0020000000000000013
Inductive,925,11,laptop,0.22123113581111514,0.0020000000000000013
price_prior,mu,NA,laptop,6.865213192795874,0.0020000000000000013
price_prior,sigma,NA,laptop,0.6794755953552558,0.0020000000000000013
S1,57,11,sweater,0.4485315669949172,0.0020000000000000013
S1,87,11,sweater,0.5394187946172714,0.0020000000000000013
S1,36,11,sweater,0.3604451878294824,0.0020000000000000013
S1,18,11,sweater,0.26285949921032636,0.0020000000000000013
S1,150,11,sweater,0.6064080526005319,0.0020000000000000013
Inductive,119.7,11,sweater,0.09174120534011126,0.0020000000000000013
Inductive,17.1,11,sweater,0.5244786527303756,0.0020000000000000013
Inductive,1.71,11,sweater,0.6201410035535636,0.0020000000000000013
Inductive,85.5,11,sweater,0.19142437919468408,0.0020000000000000013
Inductive,171,11,sweater,0,0.0020000000000000013
price_prior,mu,NA,sweater,4.137721085009078,0.0020000000000000013
price_prior,sigma,NA,sweater,0.8918829173874556,0.0020000000000000013
global_param,speakerOptimality,NA,NA,0.7680186969037986,0.0009999999999999996
global_param,sigbin,NA,NA,0.012559717886298314,0.0009999999999999996
S1,188,11,coffee maker,0.592814091488877,0.0009999999999999996
S1,84,11,coffee maker,0.45830672823926194,0.0009999999999999996
S1,124,11,coffee maker,0.5374731535019432,0.0009999999999999996
S1,52,11,coffee maker,0.3684377287118887,0.0009999999999999996
S1,24,11,coffee maker,0.2632803698418278,0.0009999999999999996
Inductive,20,11,coffee maker,0.5286555971377385,0.0009999999999999996
Inductive,2,11,coffee maker,0.610259146249287,0.0009999999999999996
Inductive,140,11,coffee maker,0.1174689801226467,0.0009999999999999996
Inductive,100,11,coffee maker,0.22463290508819053,0.0009999999999999996
Inductive,200,11,coffee maker,0.01048551996187694,0.0009999999999999996
price_prior,mu,NA,coffee maker,4.512517947312368,0.0009999999999999996
price_prior,sigma,NA,coffee maker,0.8713044925017432,0.0009999999999999996
S1,100,11,watch,0.19584389339007832,0.0009999999999999996
S1,2000,11,watch,0.6489369756508814,0.0009999999999999996
S1,900,11,watch,0.5575279388962638,0.0009999999999999996
S1,450,11,watch,0.4185299152298902,0.0009999999999999996
S1,250,11,watch,0.3009761616946985,0.0009999999999999996
Inductive,240,11,watch,0.5414390497801889,0.0009999999999999996
Inductive,1200,11,watch,0.17643738377835494,0.0009999999999999996
Inductive,1680,11,watch,0.07858979005176185,0.0009999999999999996
Inductive,2400,11,watch,0,0.0009999999999999996
Inductive,24,11,watch,0.6645235167635514,0.0009999999999999996
price_prior,mu,NA,watch,6.186255757546638,0.0009999999999999996
price_prior,sigma,NA,watch,1.2595429765319908,0.0009999999999999996
S1,144,11,headphones,0.5380079873779207,0.0009999999999999996
S1,234,11,headphones,0.5996618065657823,0.0009999999999999996
S1,24,11,headphones,0.2485325042831542,0.0009999999999999996
S1,96,11,headphones,0.45276637779800594,0.0009999999999999996
S1,60,11,headphones,0.36029031426715297,0.0009999999999999996
Inductive,180.6,11,headphones,0.11029117153065576,0.0009999999999999996
Inductive,129,11,headphones,0.21627524691388625,0.0009999999999999996
Inductive,25.8,11,headphones,0.5301576711271399,0.0009999999999999996
Inductive,258,11,headphones,0,0.0009999999999999996
Inductive,2.58,11,headphones,0.6191246732973567,0.0009999999999999996
price_prior,mu,NA,headphones,4.642887073335311,0.0009999999999999996
price_prior,sigma,NA,headphones,0.9522996407230269,0.0009999999999999996
S1,1850,11,laptop,0.5884126052458533,0.0009999999999999996
S1,900,11,laptop,0.46733967194817727,0.0009999999999999996
S1,350,11,laptop,0.30434209026460907,0.0009999999999999996
S1,600,11,laptop,0.39245844652245854,0.0009999999999999996
S1,1250,11,laptop,0.5370191093345669,0.0009999999999999996
Inductive,1295,11,laptop,0.11693993547351439,0.0009999999999999996
Inductive,1850,11,laptop,0.02336593705668359,0.0009999999999999996
Inductive,185,11,laptop,0.5225512240760536,0.0009999999999999996
Inductive,18.5,11,laptop,0.5969068839937908,0.0009999999999999996
Inductive,925,11,laptop,0.22123113581111514,0.0009999999999999996
price_prior,mu,NA,laptop,6.865213192795874,0.0009999999999999996
price_prior,sigma,NA,laptop,0.6794755953552558,0.0009999999999999996
S1,57,11,sweater,0.4485315669949172,0.0009999999999999996
S1,87,11,sweater,0.5394187946172714,0.0009999999999999996
S1,36,11,sweater,0.3604451878294824,0.0009999999999999996
S1,18,11,sweater,0.26285949921032636,0.0009999999999999996
S1,150,11,sweater,0.6064080526005319,0.0009999999999999996
Inductive,119.7,11,sweater,0.09174120534011126,0.0009999999999999996
Inductive,17.1,11,sweater,0.5244786527303756,0.0009999999999999996
Inductive,1.71,11,sweater,0.6201410035535636,0.0009999999999999996
Inductive,85.5,11,sweater,0.19142437919468408,0.0009999999999999996
Inductive,171,11,sweater,0,0.0009999999999999996
price_prior,mu,NA,sweater,4.137721085009078,0.0009999999999999996
price_prior,sigma,NA,sweater,0.8918829173874556,0.0009999999999999996
global_param,speakerOptimality,NA,NA,0.7680186969037986,0.0009999999999999996
global_param,sigbin,NA,NA,0.012559717886298314,0.0009999999999999996
S1,188,11,coffee maker,0.592814091488877,0.0009999999999999996
S1,84,11,coffee maker,0.45830672823926194,0.0009999999999999996
S1,124,11,coffee maker,0.5374731535019432,0.0009999999999999996
S1,52,11,coffee maker,0.3684377287118887,0.0009999999999999996
S1,24,11,coffee maker,0.2632803698418278,0.0009999999999999996
Inductive,20,11,coffee maker,0.5286555971377385,0.0009999999999999996
Inductive,2,11,coffee maker,0.610259146249287,0.0009999999999999996
Inductive,140,11,coffee maker,0.1174689801226467,0.0009999999999999996
Inductive,100,11,coffee maker,0.22463290508819053,0.0009999999999999996
Inductive,200,11,coffee maker,0.01048551996187694,0.0009999999999999996
price_prior,mu,NA,coffee maker,4.512517947312368,0.0009999999999999996
price_prior,sigma,NA,coffee maker,0.8713044925017432,0.0009999999999999996
S1,100,11,watch,0.19584389339007832,0.0009999999999999996
S1,2000,11,watch,0.6489369756508814,0.0009999999999999996
S1,900,11,watch,0.5575279388962638,0.0009999999999999996
S1,450,11,watch,0.4185299152298902,0.0009999999999999996
S1,250,11,watch,0.3009761616946985,0.0009999999999999996
Inductive,240,11,watch,0.5414390497801889,0.0009999999999999996
Inductive,1200,11,watch,0.17643738377835494,0.0009999999999999996
Inductive,1680,11,watch,0.07858979005176185,0.0009999999999999996
Inductive,2400,11,watch,0,0.0009999999999999996
Inductive,24,11,watch,0.6645235167635514,0.0009999999999999996
price_prior,mu,NA,watch,6.186255757546638,0.0009999999999999996
price_prior,sigma,NA,watch,1.2595429765319908,0.0009999999999999996
S1,144,11,headphones,0.5380079873779207,0.0009999999999999996
S1,234,11,headphones,0.5996618065657823,0.0009999999999999996
S1,24,11,headphones,0.2485325042831542,0.0009999999999999996
S1,96,11,headphones,0.45276637779800594,0.0009999999999999996
S1,60,11,headphones,0.36029031426715297,0.0009999999999999996
Inductive,180.6,11,headphones,0.11029117153065576,0.0009999999999999996
Inductive,129,11,headphones,0.21627524691388625,0.0009999999999999996
Inductive,25.8,11,headphones,0.5301576711271399,0.0009999999999999996
Inductive,258,11,headphones,0,0.0009999999999999996
Inductive,2.58,11,headphones,0.6191246732973567,0.0009999999999999996
price_prior,mu,NA,headphones,4.642887073335311,0.0009999999999999996
price_prior,sigma,NA,headphones,0.9522996407230269,0.0009999999999999996
S1,1850,11,laptop,0.5884126052458533,0.0009999999999999996
S1,900,11,laptop,0.46733967194817727,0.0009999999999999996
S1,350,11,laptop,0.30434209026460907,0.0009999999999999996
S1,600,11,laptop,0.39245844652245854,0.0009999999999999996
S1,1250,11,laptop,0.5370191093345669,0.0009999999999999996
Inductive,1295,11,laptop,0.11693993547351439,0.0009999999999999996
Inductive,1850,11,laptop,0.02336593705668359,0.0009999999999999996
Inductive,185,11,laptop,0.5225512240760536,0.0009999999999999996
Inductive,18.5,11,laptop,0.5969068839937908,0.0009999999999999996
Inductive,925,11,laptop,0.22123113581111514,0.0009999999999999996
price_prior,mu,NA,laptop,6.865213192795874,0.0009999999999999996
price_prior,sigma,NA,laptop,0.6794755953552558,0.0009999999999999996
S1,57,11,sweater,0.447425808056516,0.0009999999999999996
S1,87,11,sweater,0.5383076884336139,0.0009999999999999996
S1,36,11,sweater,0.3594150559992248,0.0009999999999999996
S1,18,11,sweater,0.26199401248843407,0.0009999999999999996
S1,150,11,sweater,0.605340314911603,0.0009999999999999996
Inductive,119.7,11,sweater,0.09225143105905952,0.0009999999999999996
Inductive,17.1,11,sweater,0.5244486182631674,0.0009999999999999996
Inductive,1.71,11,sweater,0.6195853680174633,0.0009999999999999996
Inductive,85.5,11,sweater,0.19217401794201316,0.0009999999999999996
Inductive,171,11,sweater,0,0.0009999999999999996
price_prior,mu,NA,sweater,4.14617994725541,0.0009999999999999996
price_prior,sigma,NA,sweater,0.8918829173874556,0.0009999999999999996
global_param,speakerOptimality,NA,NA,0.7680186969037986,0.0020000000000000013
global_param,sigbin,NA,NA,0.012559717886298314,0.0020000000000000013
S1,188,11,coffee maker,0.592814091488877,0.0020000000000000013
S1,84,11,coffee maker,0.45830672823926194,0.0020000000000000013
S1,124,11,coffee maker,0.5374731535019432,0.0020000000000000013
S1,52,11,coffee maker,0.3684377287118887,0.0020000000000000013
S1,24,11,coffee maker,0.2632803698418278,0.0020000000000000013
Inductive,20,11,coffee maker,0.5286555971377385,0.0020000000000000013
Inductive,2,11,coffee maker,0.610259146249287,0.0020000000000000013
Inductive,140,11,coffee maker,0.1174689801226467,0.0020000000000000013
Inductive,100,11,coffee maker,0.22463290508819053,0.0020000000000000013
Inductive,200,11,coffee maker,0.01048551996187694,0.0020000000000000013
price_prior,mu,NA,coffee maker,4.512517947312368,0.0020000000000000013
price_prior,sigma,NA,coffee maker,0.8713044925017432,0.0020000000000000013
S1,100,11,watch,0.19584389339007832,0.0020000000000000013
S1,2000,11,watch,0.6489369756508814,0.0020000000000000013
S1,900,11,watch,0.5575279388962638,0.0020000000000000013
S1,450,11,watch,0.4185299152298902,0.0020000000000000013
S1,250,11,watch,0.3009761616946985,0.0020000000000000013
Inductive,240,11,watch,0.5414390497801889,0.0020000000000000013
Inductive,1200,11,watch,0.17643738377835494,0.0020000000000000013
Inductive,1680,11,watch,0.07858979005176185,0.0020000000000000013
Inductive,2400,11,watch,0,0.0020000000000000013
Inductive,24,11,watch,0.6645235167635514,0.0020000000000000013
price_prior,mu,NA,watch,6.186255757546638,0.0020000000000000013
price_prior,sigma,NA,watch,1.2595429765319908,0.0020000000000000013
S1,144,11,headphones,0.5380079873779207,0.0020000000000000013
S1,234,11,headphones,0.5996618065657823,0.0020000000000000013
S1,24,11,headphones,0.2485325042831542,0.0020000000000000013
S1,96,11,headphones,0.45276637779800594,0.0020000000000000013
S1,60,11,headphones,0.36029031426715297,0.0020000000000000013
Inductive,180.6,11,headphones,0.11029117153065576,0.0020000000000000013
Inductive,129,11,headphones,0.21627524691388625,0.0020000000000000013
Inductive,25.8,11,headphones,0.5301576711271399,0.0020000000000000013
Inductive,258,11,headphones,0,0.0020000000000000013
Inductive,2.58,11,headphones,0.6191246732973567,0.0020000000000000013
price_prior,mu,NA,headphones,4.642887073335311,0.0020000000000000013
price_prior,sigma,NA,headphones,0.9522996407230269,0.0020000000000000013
S1,1850,11,laptop,0.588133364175179,0.0020000000000000013
S1,900,11,laptop,0.4670526879777091,0.0020000000000000013
S1,350,11,laptop,0.30409805601482376,0.0020000000000000013
S1,600,11,laptop,0.39218358951343624,0.0020000000000000013
S1,1250,11,laptop,0.5367324524789889,0.0020000000000000013
Inductive,1295,11,laptop,0.11715428198765099,0.0020000000000000013
Inductive,1850,11,laptop,0.023423186514060983,0.0020000000000000013
Inductive,185,11,laptop,0.5225276671047488,0.0020000000000000013
Inductive,18.5,11,laptop,0.5967759627688621,0.0020000000000000013
Inductive,925,11,laptop,0.2214873395052459,0.0020000000000000013
price_prior,mu,NA,laptop,6.867240871646573,0.0020000000000000013
price_prior,sigma,NA,laptop,0.6794755953552558,0.0020000000000000013
S1,57,11,sweater,0.447425808056516,0.0020000000000000013
S1,87,11,sweater,0.5383076884336139,0.0020000000000000013
S1,36,11,sweater,0.3594150559992248,0.0020000000000000013
S1,18,11,sweater,0.26199401248843407,0.0020000000000000013
S1,150,11,sweater,0.605340314911603,0.0020000000000000013
Inductive,119.7,11,sweater,0.09225143105905952,0.0020000000000000013
Inductive,17.1,11,sweater,0.5244486182631674,0.0020000000000000013
Inductive,1.71,11,sweater,0.6195853680174633,0.0020000000000000013
Inductive,85.5,11,sweater,0.19217401794201316,0.0020000000000000013
Inductive,171,11,sweater,0,0.0020000000000000013
price_prior,mu,NA,sweater,4.14617994725541,0.0020000000000000013
price_prior,sigma,NA,sweater,0.8918829173874556,0.0020000000000000013
global_param,speakerOptimality,NA,NA,0.7994252557294573,0.005000000000000001
global_param,sigbin,NA,NA,0.012559717886298314,0.005000000000000001
S1,188,11,coffee maker,0.5965163853413281,0.005000000000000001
S1,84,11,coffee maker,0.4566101714696416,0.005000000000000001
S1,124,11,coffee maker,0.5389994409900571,0.005000000000000001
S1,52,11,coffee maker,0.3633246540495155,0.005000000000000001
S1,24,11,coffee maker,0.2552003654230259,0.005000000000000001
Inductive,20,11,coffee maker,0.5286555971377385,0.005000000000000001
Inductive,2,11,coffee maker,0.610259146249287,0.005000000000000001
Inductive,140,11,coffee maker,0.1174689801226467,0.005000000000000001
Inductive,100,11,coffee maker,0.22463290508819053,0.005000000000000001
Inductive,200,11,coffee maker,0.01048551996187694,0.005000000000000001
price_prior,mu,NA,coffee maker,4.512517947312368,0.005000000000000001
price_prior,sigma,NA,coffee maker,0.8713044925017432,0.005000000000000001
S1,100,11,watch,0.18690677002629086,0.005000000000000001
S1,2000,11,watch,0.6546388978678468,0.005000000000000001
S1,900,11,watch,0.5598583256504718,0.005000000000000001
S1,450,11,watch,0.41526127619420417,0.005000000000000001
S1,250,11,watch,0.29377652003355237,0.005000000000000001
Inductive,240,11,watch,0.5414390497801889,0.005000000000000001
Inductive,1200,11,watch,0.17643738377835494,0.005000000000000001
Inductive,1680,11,watch,0.07858979005176185,0.005000000000000001
Inductive,2400,11,watch,0,0.005000000000000001
Inductive,24,11,watch,0.6645235167635514,0.005000000000000001
price_prior,mu,NA,watch,6.186255757546638,0.005000000000000001
price_prior,sigma,NA,watch,1.2595429765319908,0.005000000000000001
S1,144,11,headphones,0.5395558806720828,0.005000000000000001
S1,234,11,headphones,0.6036218438833125,0.005000000000000001
S1,24,11,headphones,0.24017861498207907,0.005000000000000001
S1,96,11,headphones,0.45084707916464223,0.005000000000000001
S1,60,11,headphones,0.3548972837093703,0.005000000000000001
Inductive,180.6,11,headphones,0.11029117153065576,0.005000000000000001
Inductive,129,11,headphones,0.21627524691388625,0.005000000000000001
Inductive,25.8,11,headphones,0.5301576711271399,0.005000000000000001
Inductive,258,11,headphones,0,0.005000000000000001
Inductive,2.58,11,headphones,0.6191246732973567,0.005000000000000001
price_prior,mu,NA,headphones,4.642887073335311,0.005000000000000001
price_prior,sigma,NA,headphones,0.9522996407230269,0.005000000000000001
S1,1850,11,laptop,0.5916576893914112,0.005000000000000001
S1,900,11,laptop,0.4657095204313189,0.005000000000000001
S1,350,11,laptop,0.2969817523228855,0.005000000000000001
S1,600,11,laptop,0.38792097207615966,0.005000000000000001
S1,1250,11,laptop,0.5382288053807188,0.005000000000000001
Inductive,1295,11,laptop,0.11715428198765099,0.005000000000000001
Inductive,1850,11,laptop,0.023423186514060983,0.005000000000000001
Inductive,185,11,laptop,0.5225276671047488,0.005000000000000001
Inductive,18.5,11,laptop,0.5967759627688621,0.005000000000000001
Inductive,925,11,laptop,0.2214873395052459,0.005000000000000001
price_prior,mu,NA,laptop,6.867240871646573,0.005000000000000001
price_prior,sigma,NA,laptop,0.6794755953552558,0.005000000000000001
S1,57,11,sweater,0.4452927566499774,0.005000000000000001
S1,87,11,sweater,0.539867685512627,0.005000000000000001
S1,36,11,sweater,0.3539923440901671,0.005000000000000001
S1,18,11,sweater,0.25388842082389296,0.005000000000000001
S1,150,11,sweater,0.60951157802628,0.005000000000000001
Inductive,119.7,11,sweater,0.09225143105905952,0.005000000000000001
Inductive,17.1,11,sweater,0.5244486182631674,0.005000000000000001
Inductive,1.71,11,sweater,0.6195853680174633,0.005000000000000001
Inductive,85.5,11,sweater,0.19217401794201316,0.005000000000000001
Inductive,171,11,sweater,0,0.005000000000000001
price_prior,mu,NA,sweater,4.14617994725541,0.005000000000000001
price_prior,sigma,NA,sweater,0.8918829173874556,0.005000000000000001
global_param,speakerOptimality,NA,NA,0.7994252557294573,0.002999999999999998
global_param,sigbin,NA,NA,0.012559717886298314,0.002999999999999998
S1,188,11,coffee maker,0.5965163853413281,0.002999999999999998
S1,84,11,coffee maker,0.4566101714696416,0.002999999999999998
S1,124,11,coffee maker,0.5389994409900571,0.002999999999999998
S1,52,11,coffee maker,0.3633246540495155,0.002999999999999998
S1,24,11,coffee maker,0.2552003654230259,0.002999999999999998
