"id","qtype","phrasing","object","dollar_amount","low","high","response"
"07b","inductive",NA,"laptop",1150,3.84958333333333,4.9,4.35
"07b","inductive",NA,"laptop",1700,3.55,4.7,4.11666666666667
"07b","inductive",NA,"sweater",0.49,6.91625,8.21666666666667,7.6
"07b","inductive",NA,"sweater",5,7.06666666666667,8.18333333333333,7.7
"07b","inductive",NA,"sweater",20,6.5,7.45,7
"07b","inductive",NA,"sweater",50,5.08291666666667,6.1,5.56666666666667
"07b","inductive",NA,"sweater",100,4.3,5.33333333333333,4.81666666666667
"07b","inductive",NA,"sweater",150,3.81666666666667,5.03333333333333,4.41666666666667
"07b","inductive",NA,"watch",7,7.28333333333333,8.31666666666667,7.81666666666667
"07b","inductive",NA,"watch",70,5.38333333333333,6.63333333333333,6.03333333333333
"07b","inductive",NA,"watch",350,5.03333333333333,6.06708333333333,5.56666666666667
"07b","inductive",NA,"watch",650,4.68291666666667,5.85083333333333,5.26666666666667
"07b","inductive",NA,"watch",1300,3.86625,5.18375,4.46666666666667
"07b","inductive",NA,"watch",1950,3.76666666666667,5.06708333333333,4.38333333333333
"07c","concrete",NA,"coffee maker",120,6.2,7.32,6.76
"07c","concrete",NA,"coffee maker",180,7.02,7.88,7.46
"07c","concrete",NA,"coffee maker",250,7.94,8.54,8.26
"07c","concrete",NA,"coffee maker",300,8.2,8.68,8.46
"07c","concrete",NA,"coffee maker",350,8.4195,8.8,8.62
"07c","concrete",NA,"headphones",120,6.22,7.2605,6.74
"07c","concrete",NA,"headphones",200,7.5195,8.36,7.96
"07c","concrete",NA,"headphones",300,8.26,8.78,8.54
"07c","concrete",NA,"headphones",350,8.48,8.84,8.68
"07c","concrete",NA,"headphones",450,8.68,9,8.88
"07c","concrete",NA,"laptop",1200,6.54,7.6,7.08
"07c","concrete",NA,"laptop",1800,7.4,8.32,7.9
"07c","concrete",NA,"laptop",2350,8.5,8.8405,8.68
"07c","concrete",NA,"laptop",2900,8.48,8.94,8.74
"07c","concrete",NA,"laptop",3450,8.8,9,8.92
"07c","concrete",NA,"sweater",80,5.72,6.82,6.24
"07c","concrete",NA,"sweater",130,7.4,8.22,7.82
"07c","concrete",NA,"sweater",180,7.72,8.44,8.08
"07c","concrete",NA,"sweater",250,8.18,8.78,8.5
"07c","concrete",NA,"sweater",300,8.16,8.84,8.56
"07c","concrete",NA,"watch",700,7.72,8.4005,8.08
"07c","concrete",NA,"watch",1400,8.18,8.78,8.52
"07c","concrete",NA,"watch",2050,8.86,9,8.94
"07c","concrete",NA,"watch",2700,8.5195,8.94,8.74
"07c","concrete",NA,"watch",3350,8.74,8.96,8.86
"07c","inductive",NA,"coffee maker",0.63,7.78,8.74,8.3
"07c","inductive",NA,"coffee maker",6,7.38,8.28,7.86
"07c","inductive",NA,"coffee maker",30,5.7995,6.9,6.36
"07c","inductive",NA,"coffee maker",60,5.1195,6.2,5.66
"07c","inductive",NA,"coffee maker",130,4.04,5.06,4.54
"07c","inductive",NA,"coffee maker",190,4,4.96,4.46
"07c","inductive",NA,"headphones",0.79,7.28,8.4605,7.92
"07c","inductive",NA,"headphones",8,6.92,7.9405,7.48
"07c","inductive",NA,"headphones",40,5.4395,6.6205,6.06
"07c","inductive",NA,"headphones",80,5.14,6.2,5.64
"07c","inductive",NA,"headphones",160,4.3195,5.38,4.88
"07c","inductive",NA,"headphones",250,3.62,4.86,4.22
"07c","inductive",NA,"laptop",6,7.64,8.6,8.18
"07c","inductive",NA,"laptop",60,6.84,7.8,7.32
"07c","inductive",NA,"laptop",300,5.32,6.4005,5.86
"07c","inductive",NA,"laptop",550,4.6795,5.8,5.24
"07c","inductive",NA,"laptop",1150,4.06,5.14,4.62
"07c","inductive",NA,"laptop",1700,3.8395,5.06,4.46
"07c","inductive",NA,"sweater",0.49,7.9195,8.76,8.4
"07c","inductive",NA,"sweater",5,7.1,8.16,7.68
"07c","inductive",NA,"sweater",20,5.76,6.92,6.38
"07c","inductive",NA,"sweater",50,5.24,6.3,5.74
"07c","inductive",NA,"sweater",100,4.1195,5.4,4.74
"07c","inductive",NA,"sweater",150,4.3595,5.5,4.9
"07c","inductive",NA,"watch",7,7.1195,8.3,7.74
"07c","inductive",NA,"watch",70,5.82,7,6.4
"07c","inductive",NA,"watch",350,4.8195,5.9205,5.36
"07c","inductive",NA,"watch",650,4.36,5.52,4.94
"07c","inductive",NA,"watch",1300,4.06,5.2605,4.66
"07c","inductive",NA,"watch",1950,3.72,5.14,4.44
"10","concrete","conditional","coffee maker",24,0.366666666666667,1.10083333333333,0.733333333333333
"10","concrete","conditional","coffee maker",52,2.53333333333333,3.7675,3.2
"10","concrete","conditional","coffee maker",84,4.5,5.76666666666667,5.16666666666667
"10","concrete","conditional","coffee maker",124,5.7,6.8,6.26666666666667
"10","concrete","conditional","coffee maker",188,6.13333333333333,7.36666666666667,6.76666666666667
"10","concrete","conditional","headphones",24,1.09916666666667,2.33333333333333,1.7
"10","concrete","conditional","headphones",60,4.16666666666667,5.60083333333333,4.9
"10","concrete","conditional","headphones",96,5.33333333333333,6.6,5.96666666666667
"10","concrete","conditional","headphones",144,5.8,7.03333333333333,6.43333333333333
"10","concrete","conditional","headphones",234,6.99916666666667,7.83333333333333,7.43333333333333
"10","concrete","conditional","laptop",350,1.23333333333333,2.9675,2.06666666666667
"10","concrete","conditional","laptop",600,2.96583333333333,4.56666666666667,3.73333333333333
"10","concrete","conditional","laptop",900,4.46666666666667,5.90083333333333,5.2
"10","concrete","conditional","laptop",1250,5.46583333333333,6.86666666666667,6.16666666666667
"10","concrete","conditional","laptop",1850,5.56583333333333,7.36666666666667,6.53333333333333
"10","concrete","conditional","sweater",18,0.3,1.2,0.7
"10","concrete","conditional","sweater",36,2.19916666666667,3.53416666666667,2.83333333333333
"10","concrete","conditional","sweater",57,3.76666666666667,5.16666666666667,4.46666666666667
"10","concrete","conditional","sweater",87,5.3,6.53333333333333,5.93333333333333
"10","concrete","conditional","sweater",150,6.5,7.43333333333333,7
"10","concrete","conditional","watch",100,3.16666666666667,4.66666666666667,3.9
"10","concrete","conditional","watch",250,5.4,6.66666666666667,6.06666666666667
"10","concrete","conditional","watch",450,5.86583333333333,7.06666666666667,6.5
"10","concrete","conditional","watch",900,6.86666666666667,7.73333333333333,7.33333333333333
"10","concrete","conditional","watch",2000,7.3,7.9,7.63333333333333
"10","inductive","conditional","coffee maker",2,5.26583333333333,7.13333333333333,6.3
"10","inductive","conditional","coffee maker",20,3.9325,5.23333333333333,4.56666666666667
"10","inductive","conditional","coffee maker",100,1.8,3.13333333333333,2.46666666666667
"10","inductive","conditional","coffee maker",140,2.56666666666667,4.3,3.4
"10","inductive","conditional","coffee maker",200,2.1,3.73416666666667,2.86666666666667
"10","inductive","conditional","headphones",2.58,5.26666666666667,7.23333333333333,6.33333333333333
"10","inductive","conditional","headphones",25.8,3.56666666666667,5.0675,4.33333333333333
"10","inductive","conditional","headphones",129,1.66666666666667,3.16666666666667,2.4
"10","inductive","conditional","headphones",180.6,1.96666666666667,3.8,2.86666666666667
"10","inductive","conditional","headphones",258,1.66666666666667,3.46666666666667,2.56666666666667
"10","inductive","conditional","laptop",18.5,5.56666666666667,7.26666666666667,6.5
"10","inductive","conditional","laptop",185,3.86666666666667,5.26666666666667,4.6
"10","inductive","conditional","laptop",925,1.9325,3.96666666666667,2.86666666666667
"10","inductive","conditional","laptop",1295,1.665,3.60083333333333,2.56666666666667
"10","inductive","conditional","laptop",1850,1.5,3.43333333333333,2.43333333333333
"10","inductive","conditional","sweater",1.71,4.9,7,6
"10","inductive","conditional","sweater",17.1,3.53333333333333,5.23333333333333,4.4
"10","inductive","conditional","sweater",85.5,2.03333333333333,3.80083333333333,2.93333333333333
"10","inductive","conditional","sweater",119.7,2.06666666666667,3.56666666666667,2.8
"10","inductive","conditional","sweater",171,2.43333333333333,4.2,3.3
"10","inductive","conditional","watch",24,4.1,5.8,4.96666666666667
"10","inductive","conditional","watch",240,2.79916666666667,4.36666666666667,3.53333333333333
"10","inductive","conditional","watch",1200,2.1325,4.13333333333333,3.1
"10","inductive","conditional","watch",1680,2,3.96666666666667,2.96666666666667
"10","inductive","conditional","watch",2400,1.96666666666667,4.1,3.1
"11","concrete","relative","coffee maker",24,0.365833333333333,1.90083333333333,1.03333333333333
"11","concrete","relative","coffee maker",52,2.19916666666667,3.4,2.76666666666667
"11","concrete","relative","coffee maker",84,3.76666666666667,5.2,4.5
"11","concrete","relative","coffee maker",124,5.33333333333333,6.53416666666667,5.96666666666667
"11","concrete","relative","coffee maker",188,5.59916666666667,6.90083333333333,6.3
"11","concrete","relative","headphones",24,0.3,0.900833333333333,0.566666666666667
"11","concrete","relative","headphones",60,2.7,3.93416666666667,3.3
"11","concrete","relative","headphones",96,4.2,5.6,4.93333333333333
"11","concrete","relative","headphones",144,4.83333333333333,6.23416666666667,5.56666666666667
"11","concrete","relative","headphones",234,6.56666666666667,7.63333333333333,7.16666666666667
"11","concrete","relative","laptop",350,0.666666666666667,1.9675,1.23333333333333
"11","concrete","relative","laptop",600,2.56666666666667,3.8675,3.26666666666667
"11","concrete","relative","laptop",900,4.16666666666667,5.4,4.8
"11","concrete","relative","laptop",1250,5.39916666666667,6.66666666666667,6.03333333333333
"11","concrete","relative","laptop",1850,6.9,7.63333333333333,7.3
"11","concrete","relative","sweater",18,0.2,1.1,0.6
"11","concrete","relative","sweater",36,1.3,2.46666666666667,1.9
"11","concrete","relative","sweater",57,3.33333333333333,4.6,4
"11","concrete","relative","sweater",87,4.26583333333333,5.4675,4.9
"11","concrete","relative","sweater",150,6.49916666666667,7.3,6.9
"11","concrete","relative","watch",100,2.26666666666667,3.5,2.9
"11","concrete","relative","watch",250,4.06666666666667,5.76666666666667,4.9
"11","concrete","relative","watch",450,5.26666666666667,6.66666666666667,6
"11","concrete","relative","watch",900,6.5,7.4,6.96666666666667
"11","concrete","relative","watch",2000,7.16666666666667,7.76666666666667,7.5
"11","inductive","relative","coffee maker",2,5.8,7.36666666666667,6.63333333333333
"11","inductive","relative","coffee maker",20,4.06583333333333,5.66666666666667,4.93333333333333
"11","inductive","relative","coffee maker",100,2.4,3.66666666666667,3.03333333333333
"11","inductive","relative","coffee maker",140,1.83333333333333,3.06666666666667,2.43333333333333
"11","inductive","relative","coffee maker",200,1.63333333333333,2.8,2.16666666666667
"11","inductive","relative","headphones",2.58,5.66666666666667,7.1,6.46666666666667
"11","inductive","relative","headphones",25.8,4.1,5.53416666666667,4.86666666666667
"11","inductive","relative","headphones",129,2.1,3.36666666666667,2.73333333333333
"11","inductive","relative","headphones",180.6,1.83333333333333,3.4,2.6
"11","inductive","relative","headphones",258,1.5325,3.1,2.3
"11","inductive","relative","laptop",18.5,6.0325,7.43333333333333,6.8
"11","inductive","relative","laptop",185,4.43333333333333,5.5675,5.03333333333333
"11","inductive","relative","laptop",925,1.73333333333333,3.2,2.43333333333333
"11","inductive","relative","laptop",1295,1.4,2.63333333333333,2
"11","inductive","relative","laptop",1850,1.06666666666667,2.53416666666667,1.76666666666667
"11","inductive","relative","sweater",1.71,6.29916666666667,7.6,7
"11","inductive","relative","sweater",17.1,4.5325,6.2,5.4
"11","inductive","relative","sweater",85.5,2.2,3.46666666666667,2.83333333333333
"11","inductive","relative","sweater",119.7,2,3.63416666666667,2.8
"11","inductive","relative","sweater",171,1.66666666666667,3.16666666666667,2.36666666666667
"11","inductive","relative","watch",24,5.5,7.03333333333333,6.33333333333333
"11","inductive","relative","watch",240,4.46666666666667,5.7,5.1
"11","inductive","relative","watch",1200,2.36666666666667,4.13416666666667,3.3
"11","inductive","relative","watch",1680,2.03333333333333,3.66666666666667,2.83333333333333
"11","inductive","relative","watch",2400,1.7,3.43416666666667,2.56666666666667
